# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
0.6756	-0.5225636113901455
0.6758	-0.48921217679178136
0.6761	-0.4498354510619932
0.6763	-0.47480405414246113
0.6766	-0.4974486202754744
0.6768	-0.547372523653397
0.6771	-0.6285348239821313
0.6773	-0.7054435847668115
0.6778	-0.7665195521154157
0.678	-0.8061823704126787
0.6783	-0.7922810184742696
0.6785	-0.7552364765717648
0.679	-0.7119261652735129
0.6793	-0.6759653650300149
0.6795	-0.6317646914876434
0.6797	-0.5951895396891623
0.68	-0.5842200964811954
0.6802	-0.5654555246947405
0.6807	-0.5780553114662202
0.6809	-0.5656888551354049
0.6814	-0.557460636522546
0.6818	-0.5479425683717268
0.6821	-0.5654878993674624
0.6826	-0.5551113265351617
0.6831	-0.5412079923803093
0.6833	-0.49452701620095163
0.6836	-0.4673120228672185
0.6841	-0.45739865039344346
0.6843	-0.45182377062422585
0.6845	-0.43738677755949096
0.6848	-0.46865158965407283
0.6853	-0.5156163546888294
0.6855	-0.5697085084022857
0.6857	-0.5943973708235638
0.686	-0.5685758804193032
0.6865	-0.5433707846755726
0.6867	-0.5315354626982077
0.687	-0.5277355449474626
0.6872	-0.5456055549432774
0.6877	-0.5660221482312862
0.6879	-0.5664153452302915
0.6881	-0.5450183113153211
0.6884	-0.5427642752413854
0.6888	-0.5177483225448305
0.6891	-0.50669565586951
0.6893	-0.48546575316740187
0.6896	-0.45898979639614046
0.6901	-0.4617844084312034
0.6903	-0.5000466464809779
0.6905	-0.5300970939227205
0.6907	-0.5480020730829671
0.6912	-0.5223490345593255
0.6915	-0.5112641262501629
0.6917	-0.5026253007121938
0.6919	-0.5056214298688971
0.6922	-0.5187390003630581
0.6926	-0.543640969556446
0.6929	-0.5409602391387635
0.6931	-0.5738690063468345
0.6936	-0.6057778457840884
0.694	-0.6310643343341715
0.6943	-0.5902322589658325
0.6945	-0.5560537307925028
0.6947	-0.511327381946516
0.6952	-0.5625786387122013
0.6954	-0.5895698407692227
0.6957	-0.631079979011107
0.6959	-0.6495378307360351
0.6964	-0.7105921373247597
0.6966	-0.7376754604437379
0.6971	-0.7534001547121075
0.6976	-0.7028090607575703
0.6978	-0.6657498189020238
0.6981	-0.5873169462498711
0.6983	-0.5206483168259157
0.6986	-0.5088311172654054
0.699	-0.5341313018610512
0.6995	-0.5623988579251061
0.6997	-0.6133421427809496
0.6999	-0.6431689688530191
0.7004	-0.6871103389400028
0.7009	-0.7344307088407804
0.7011	-0.7255154487223395
0.7016	-0.7691776711410241
0.7021	-0.7895631417006801
0.7024	-0.8172186567261507
0.7028	-0.8149470515999876
0.7033	-0.8090038238294259
0.7035	-0.8718308755289261
0.704	-0.9292880485850554
0.7042	-0.9104021369295204
0.7045	-0.9163549956895405
0.7047	-0.8962407188088561
0.7052	-0.8860669370616642
0.7054	-0.8656815867942889
0.7057	-0.8254782287549546
0.7059	-0.7959039475095655
0.7064	-0.8246916054844403
0.7066	-0.8382931153320106
0.7069	-0.8519992805252677
0.7071	-0.8796266935458016
0.7076	-0.9451017388684964
0.7078	-0.9749868457910613
0.708	-0.9756566415946538
0.7083	-0.9459214216031798
0.7087	-0.8885283019249796
0.7089	-0.860984870736376
0.7092	-0.8179451401797537
0.7094	-0.7609892142689276
0.7099	-0.6849943686453006
0.7101	-0.6530006756856361
0.7103	-0.5831345078685657
0.7105	-0.5597696382745905
0.711	-0.5480147399149601
0.7113	-0.5712058580722097
0.7115	-0.5605760608832039
0.7117	-0.5476477390644419
0.7122	-0.5532806630730397
0.7125	-0.5794045218505961
0.7127	-0.556211924293646
0.7129	-0.524046612125876
0.7132	-0.5030550392081851
0.7134	-0.4785055266850578
0.7137	-0.49400515962257086
0.7139	-0.46730291793697865
0.7142	-0.4771553616897629
0.7144	-0.5601449597465328
0.7146	-0.6588612514531734
0.7148	-0.7043080962928926
0.7151	-0.7329863658218966
0.7153	-0.7728463872021772
0.7155	-0.806649219922436
0.7158	-0.8153026880153935
0.716	-0.8132710490071271
0.7162	-0.7916034318902679
0.7165	-0.7274604587375397
0.717	-0.6796576786348851
0.7172	-0.6682724712578308
0.7174	-0.6506708068894933
0.7177	-0.6876215399871084
0.7181	-0.6639766526398283
0.7186	-0.6173801641208589
0.7188	-0.6364697912817838
0.7191	-0.735958926490925
0.7193	-0.7841591042841156
0.7198	-0.8181697617765972
0.72	-0.7989608526068487
0.7205	-0.841014657569713
0.7207	-0.8951451650123525
0.721	-0.9546092071211676
0.7212	-0.902029346164111
0.7214	-0.8800670913255658
0.7217	-0.8842673634442599
0.7219	-0.8526702312759554
0.7222	-0.8166304044890011
0.7224	-0.7403602197151468
0.7226	-0.6709724955522777
0.7228	-0.6534972875028682
0.7231	-0.5984038917239891
0.7233	-0.5545689238842988
0.7235	-0.5583337651950275
0.7237	-0.509002944715578
0.7239	-0.5185341586316212
0.7242	-0.5373751456591506
0.7244	-0.5827515475955982
0.7246	-0.6072714225319708
0.7248	-0.6125759154151178
0.7253	-0.6743265515287239
0.7256	-0.765649816643393
0.7258	-0.8276860983199065
0.726	-0.8555386670651347
0.7263	-0.8320399153074833
0.7268	-0.8062419496139238
0.727	-0.8495049602695568
0.7272	-0.8319324594629508
0.7275	-0.8294790349876774
0.7277	-0.7983552394537823
0.7279	-0.7782012841246496
0.7284	-0.8312365555459813
0.7287	-0.8646300953449588
0.7289	-0.841414443961465
0.7291	-0.7950657107363062
0.7296	-0.7339790771487905
0.7298	-0.710002842523968
0.7301	-0.6874611515557654
0.7303	-0.6494715637730988
0.7308	-0.6631479631070969
0.731	-0.6724830219718113
0.7312	-0.6994092903044754
0.7315	-0.7136502405761683
0.7319	-0.7673610777425491
0.7322	-0.8064402328851868
0.7324	-0.8457535444348738
0.7326	-0.8694068777325291
0.7331	-0.920181047708386
0.7333	-0.9321682366689698
0.7336	-0.9638390529694331
0.7338	-0.955790955336994
0.7343	-0.9742845817274934
0.7345	-0.9179090115457291
0.7348	-0.8563402219457517
0.735	-0.7856591642896043
0.7355	-0.7639954764474707
0.7357	-0.7442971388015773
0.736	-0.7312474784046545
0.7362	-0.7108610424768609
0.7367	-0.6748864660866837
0.7369	-0.6556785728585813
0.7371	-0.6226552825609248
0.7374	-0.5913428308191616
0.7378	-0.5754362929971223
0.738	-0.5495217820000459
0.7383	-0.5252375821271286
0.7385	-0.5471396004287346
0.7388	-0.5205833848260842
0.739	-0.5247071049806553
0.7393	-0.49981735069829447
0.7395	-0.4722477500750408
0.7398	-0.4648157119760113
0.74	-0.44153129598749535
0.7405	-0.4555641253122364
0.7408	-0.5188237990869539
0.741	-0.5188087895618332
0.7415	-0.5341749607748618
0.7417	-0.5707288369467822
0.7419	-0.5452470729694471
0.7421	-0.5250963138294735
0.7426	-0.5216223540311857
0.7428	-0.5169345257836266
0.743	-0.5777031468867904
0.7432	-0.6220679514652988
0.7435	-0.6154153352147851
0.744	-0.6621620339008022
0.7442	-0.6887275943854512
0.7444	-0.6889837014673595
0.745	-0.6803228415021934
0.7452	-0.6698059760148637
0.7455	-0.7053440975631303
0.7457	-0.7245719123393368
0.7462	-0.7252995963493104
0.7464	-0.7787984838431711
0.7466	-0.8261278446700698
0.7469	-0.8221413181896159
0.7473	-0.7972889887686049
0.7476	-0.7301403014873937
0.7478	-0.7152966013571195
0.7481	-0.6940947839459867
0.7485	-0.6290760531629553
0.7487	-0.5248321018629074
0.7489	-0.5086544826066707
0.7492	-0.5216936475114444
0.7497	-0.5649391338536037
0.7499	-0.5597083366180693
0.7501	-0.553375509816941
0.7504	-0.5762196737339766
0.7506	-0.6579896772691928
0.7511	-0.6778733729961405
0.7513	-0.6642853932700377
0.7515	-0.6056691214368796
0.7518	-0.5904764225132486
0.752	-0.6112315052955036
0.7522	-0.6362912434763865
0.7525	-0.613169280032541
0.7527	-0.6194722780181976
0.7532	-0.6287104171756448
0.7534	-0.7042962630316862
0.7536	-0.7429966453828317
0.7539	-0.7677315960535965
0.7543	-0.7925613576841761
0.7546	-0.8721310554785239
0.7548	-0.9050574000100086
0.7551	-0.9425737029471837
0.7556	-0.9432326437838509
0.7558	-0.9238932564790473
0.7561	-0.9137002758183275
0.7563	-0.8705005958818852
0.7568	-0.807381974302922
0.757	-0.7305085684065978
0.7572	-0.6838477024285234
0.7574	-0.6499395105687467
0.7579	-0.6933934033643474
0.7581	-0.7325157173537816
0.7584	-0.7672348442410947
0.7586	-0.8356090125854487
0.7588	-0.9193541898896266
0.7591	-0.955634407819126
0.7593	-0.975195650011057
0.7595	-0.9407471371015476
0.7598	-0.9208407416384369
0.7603	-0.9167533809043624
0.7605	-0.8359758931897308
0.7608	-0.8316657259637369
0.761	-0.8370048789717657
0.7614	-0.8283071057123405
0.7617	-0.8131663158292552
0.7619	-0.7979594750591259
0.7622	-0.8084562191895436
0.7626	-0.7859750135694821
0.7629	-0.790805363077187
0.7631	-0.8182873730604291
0.7634	-0.8214541082669061
0.7638	-0.8588931299703252
0.764	-0.8222272779090551
0.7643	-0.7712332496876383
0.7645	-0.8169718722193947
0.7649	-0.7668023823963993
0.7652	-0.6999625922194623
0.7654	-0.6705271147354276
0.7656	-0.6147504327503739
0.7659	-0.6238809233321153
0.7661	-0.6228458339942995
0.7666	-0.6148187871509487
0.7668	-0.6258887728126681
0.7673	-0.6392946626328817
0.7675	-0.6820816117300367
0.7678	-0.7548070547061326
0.768	-0.8163503037201941
0.7683	-0.8602973896041355
0.7685	-0.8720304883188025
0.7687	-0.8881022566420971
0.7689	-0.884184103261298
0.7692	-0.8145963506334813
0.7694	-0.7869435479547889
0.7696	-0.7343548043046145
0.7701	-0.701859061115857
0.7703	-0.7095648431105058
0.7708	-0.670495815532528
0.7713	-0.6668131567007761
0.7715	-0.7182668386578893
0.7719	-0.7003573623376198
0.7722	-0.7372033963020796
0.7724	-0.7841205080928676
0.7727	-0.8080315647473032
0.7731	-0.8745011976983995
0.7734	-0.9001746533768135
0.7739	-0.9653755875515546
0.7744	-1.0434718185451475
0.7747	-1.073648317834223
0.7749	-1.0726467498792247
0.7751	-1.0598252794545027
0.7754	-1.03039717968934
0.7756	-1.018441568812617
0.7758	-0.9320665261280253
0.776	-0.8597302490074724
0.7762	-0.7726003098532652
0.7765	-0.6918302756474011
0.7767	-0.6669835198091436
0.7769	-0.6703756655899907
0.7774	-0.6435893944043614
0.7776	-0.6701294592506097
0.7778	-0.7250262181622211
0.7781	-0.7765400824026479
0.7786	-0.8794413096402287
0.7788	-0.9115359174025731
0.779	-0.9484325021217856
0.7793	-0.9799067225209223
0.7795	-0.967617519634392
0.7798	-0.9233821062071739
0.78	-0.9306987805752346
0.7802	-0.8531535990092206
0.7805	-0.776402304377424
0.7807	-0.7228914938407152
0.7809	-0.70822379524617
0.7812	-0.6834410135461265
0.7814	-0.639264626607392
0.7819	-0.6066387392954404
0.7821	-0.5789693548761172
0.7824	-0.5968126387134309
0.7826	-0.591401268580835
0.7831	-0.5782176447602495
0.7836	-0.5865888947375519
0.7838	-0.6413865138745122
0.7843	-0.6280970909117489
0.7848	-0.6725411243998388
0.785	-0.6550636885108896
0.7852	-0.6223319548107362
0.7855	-0.5726889324914226
0.786	-0.5314061208587121
0.7862	-0.45410090993640145
0.7866	-0.42275401311958466
0.7869	-0.37812688311172854
0.7871	-0.35285003965435596
0.7874	-0.39970310057292374
0.7879	-0.44675605693821463
0.7884	-0.4873179693673736
0.7886	-0.5377452666870491
0.7888	-0.6001556230565845
0.7891	-0.6268536857903988
0.7893	-0.698389765167332
0.7895	-0.6789508802377935
0.7898	-0.7173597452494052
0.79	-0.7459365828541158
0.7905	-0.7538243851950304
0.7907	-0.7594772475203003
0.791	-0.777321582305435
0.7912	-0.7426502411911167
0.7915	-0.740165735554414
0.7917	-0.7297362552946229
0.792	-0.7122166977331794
0.7922	-0.7321221544570253
0.7924	-0.729611393040902
0.7929	-0.7327484791858867
0.7931	-0.7342516055317861
0.7933	-0.7250774713513642
0.7936	-0.7387486387004526
0.794	-0.7677026863344839
0.7943	-0.7791941962983976
0.7945	-0.7899734020260943
0.7947	-0.7947483263065938
0.7952	-0.7822840001283276
0.7955	-0.7882952500625227
0.7957	-0.8163944410765633
0.796	-0.8542098107830167
0.7965	-0.8363228538946519
0.7967	-0.8341456621589749
0.797	-0.8849071867952572
0.7972	-0.9663370116899587
0.7977	-1.0975298203532424
0.7979	-1.1513958562420485
0.7982	-1.1472531892599627
0.7984	-1.1784623763384745
0.7989	-1.1705824765779977
0.7991	-1.1646521158644962
0.7993	-1.1437542845757116
0.7996	-1.017636267691232
0.7998	-0.8581491420171485
0.8001	-0.7699364288419767
0.8005	-0.6572328630112285
0.8007	-0.5645455906471731
0.8012	-0.5086665053724149
0.8016	-0.49516860936955603
0.8019	-0.5433674972666797
0.8024	-0.6289205983808355
0.8029	-0.685662818294988
0.8031	-0.7589035306597981
0.8036	-0.8722414382749661
0.8038	-0.9291860293392761
0.8043	-0.9481742782932927
0.8048	-1.0118766888940676
0.805	-1.0956094369459382
0.8053	-1.1856112555181637
0.8057	-1.2694015525857607
0.806	-1.2880339391959807
0.8062	-1.2958111575530602
0.8065	-1.3265233601083073
0.8069	-1.257880007970246
0.8072	-1.186221219389156
0.8074	-1.1168853279727522
0.8076	-1.05353797417621
0.8081	-1.0120284689977812
0.8083	-0.9807936116475576
0.8086	-0.9197895297698055
0.8088	-0.891287238231959
0.8093	-0.8730653551494616
0.8095	-0.8761031971367752
0.8097	-0.8732168837217531
0.81	-0.9082406062103376
0.8105	-0.9257845076521399
0.8107	-0.9161239816644683
0.811	-0.9363857946327653
0.8114	-0.9171153833539936
0.8117	-0.8985565251757895
0.8119	-0.9107278936492716
0.8121	-0.8737274449098598
0.8126	-0.8153394143711918
0.8129	-0.8032458482665479
0.8132	-0.7361428307934506
0.8134	-0.7376312679712761
0.8139	-0.7003547595424332
0.8141	-0.722796018505327
0.8144	-0.7668705252444475
0.8146	-0.8012345490632827
0.8151	-0.8442856162475115
0.8153	-0.9110313201257262
0.8155	-0.957353328268817
0.8158	-0.9996141723402074
0.8162	-0.9893825589649997
0.8165	-0.9573652509433958
0.8167	-0.9340796051462639
0.8169	-0.9285823153657956
0.8174	-0.9317862629812825
0.8176	-0.9070086391947203
0.8179	-0.8746470127033237
0.8182	-0.8486356574919154
0.8184	-0.817584678392103
0.8189	-0.8507338425081965
0.8191	-0.8643827743923274
0.8194	-0.8489384394045405
0.8196	-0.8751516796138791
0.8201	-0.9180993389961065
0.8203	-0.9104288950196342
0.8205	-0.905186583063784
0.8208	-0.9195214858231193
0.821	-0.9357900312512678
0.8213	-0.9729659813247553
0.8215	-0.9804803858498281
0.8217	-0.9725407058403465
0.8222	-1.0235296741677293
0.8225	-1.0659224356850971
0.8227	-1.0907191469887172
0.8229	-1.0590023808346842
0.8234	-1.028642344300447
0.8236	-1.0092301758437918
0.8238	-0.9858944507032347
0.8241	-0.9497120536684975
0.8245	-0.9541744370200834
0.8248	-0.9050086738147448
0.825	-0.9273275339044094
0.8253	-0.9260635911094142
0.8255	-0.9003826979137933
0.8258	-0.8974636965716789
0.826	-0.8540489177313326
0.8262	-0.8253303201750518
0.8265	-0.8199140289264361
0.8267	-0.7849044848277003
0.8272	-0.7837620099760227
0.8275	-0.8108089185136309
0.8277	-0.8253289153396396
0.8281	-0.8944366105075388
0.8286	-0.88943946533664
0.8288	-0.8645766869552565
0.8291	-0.8940783123804583
0.8293	-0.9155687267857234
0.8295	-0.8825375481402176
0.8298	-0.8931629718927517
0.83	-0.8565968679964923
0.8303	-0.8833838815376291
0.8308	-0.9306914487199975
0.831	-0.9098100105132187
0.8312	-0.9048786696054126
0.8315	-0.9301419431836982
0.8319	-0.9551757705943875
0.8322	-0.9732006679457478
0.8324	-1.0087860447366401
0.8326	-0.9930807205196419
0.8328	-1.0504354921313785
0.833	-1.0753376433785806
0.8333	-1.1143269024412907
0.8335	-1.105787930686946
0.8338	-1.0930671621546961
0.834	-1.0640163776183469
0.8342	-1.076501325572056
0.8347	-1.014137445671387
0.8349	-0.9509528600668252
0.8352	-0.8561018681970589
0.8354	-0.8090525453896323
0.8357	-0.8391550562096611
0.8359	-0.8969415310083984
0.8362	-0.9618698121124081
0.8364	-1.0060467239768434
0.8367	-1.0632944458169165
0.8371	-1.1591737363745986
0.8374	-1.2269592070851691
0.8376	-1.2224464931230086
0.8379	-1.1627262133964749
0.8381	-1.1317242018542135
0.8384	-1.1482109861012064
0.8388	-1.1566190522259732
0.8391	-1.1502808106252838
0.8395	-1.0867846346192753
0.84	-1.0739933113388824
0.8402	-1.0847517721046678
0.8407	-1.0843867926821398
0.841	-1.0732139500427482
0.8412	-1.0446409690026712
0.8414	-1.0520214360028957
0.8416	-1.113194742250606
0.8419	-1.1164868417902087
0.8423	-1.1203786997103702
0.8426	-1.1367028438911915
0.843	-1.1345604142580612
0.8433	-1.11786134677209
0.8435	-1.0534166684003197
0.8437	-0.9879377885462345
0.8442	-1.032847614348394
0.8444	-1.0649156319325268
0.8446	-1.0366211826738934
0.8449	-0.9996980799412384
0.8453	-1.0166377756387377
0.8456	-1.00462438591275
0.8458	-0.9983843814868787
0.8461	-0.8937115846691646
0.8463	-0.789780795833071
0.8465	-0.727720784565064
0.847	-0.7687149132612531
0.8472	-0.7668862812936533
0.8477	-0.759738221748193
0.8482	-0.7624688338621443
0.8484	-0.8175543589057593
0.8486	-0.8743350575511621
0.8491	-0.916468699477877
0.8493	-0.9073575431790826
0.8496	-0.8922746898389611
0.8498	-0.9661769557151976
0.85	-0.9889064834792821
0.8503	-0.9886004829434841
0.8508	-0.9732399704851206
0.851	-0.9526171797551164
0.8515	-0.9169564040863215
0.8517	-0.9311470721240203
0.8519	-0.8826506001249307
0.8521	-0.8847095345076648
0.8524	-0.8545903404147057
0.8526	-0.8494410203729627
0.8528	-0.8398956260090445
0.8534	-0.8330196756241354
0.8536	-0.7965850600893198
0.8538	-0.800117050776172
0.8541	-0.7609095362209635
0.8545	-0.8187030450260643
0.8548	-0.8475048118352407
0.855	-0.847536970742524
0.8552	-0.8629321862030409
0.8557	-0.9463374667205476
0.8561	-0.9578072657833289
0.8563	-0.9854696828563714
0.8569	-0.8941515671539851
0.8573	-0.8600813083885415
0.8576	-0.86033980377973
0.8578	-0.9161699756794761
0.8581	-0.8845952469899959
0.8583	-0.936735893584727
0.8585	-0.9983775972064992
0.8587	-1.0639168883211518
0.8592	-1.0792922149232762
0.8594	-1.0981134880470818
0.8597	-1.0498357259427304
0.8599	-1.061061632687018
0.8601	-0.9884605005160487
0.8604	-0.9231888014305611
0.8606	-0.8988444365400827
0.8609	-0.8747678216360721
0.8611	-0.8790068757730748
0.8613	-0.8456482593730791
0.8616	-0.8244674410442184
0.862	-0.8462371226066012
0.8623	-0.8996311442834274
0.8627	-0.9431463473308316
0.8629	-0.9562458551214276
0.8634	-0.9735394015114238
0.8637	-1.0070989068272886
0.8639	-1.0025697971399492
0.8641	-1.0243589182764636
0.8646	-1.052381812084154
0.8649	-1.0935957758074597
0.8651	-1.1662457598938734
0.8653	-1.1974966047174211
0.8656	-1.2241544308010754
0.8658	-1.2316764374078233
0.8663	-1.16174315818781
0.8666	-1.089917743289524
0.8668	-1.0037645845007872
0.867	-0.9088534178002527
0.8675	-0.8262620038852059
0.8677	-0.781094239255532
0.868	-0.784799577516799
0.8684	-0.829828075205512
0.8687	-0.865539726071492
0.8689	-0.903997118245774
0.8692	-0.9458304358535782
0.8694	-0.9822917812494264
0.8699	-1.0063144648862963
0.8701	-1.0035500030668663
0.8703	-1.0265544527015615
0.8706	-1.0415124522970782
0.871	-1.0424656919435713
0.8713	-1.035783173564764
0.8715	-1.011600591495032
0.8717	-1.034564108492413
0.8719	-1.0561112195995999
0.8724	-1.0823807771924332
0.8727	-1.15643400717665
0.8731	-1.196947979492038
0.8734	-1.2636773851518477
0.8736	-1.3525304279557746
0.8739	-1.393131139727529
0.8741	-1.3874314646377186
0.8746	-1.3634618323600125
0.8749	-1.2293510769646099
0.8751	-1.2068661880509972
0.8756	-1.1713781093763085
